product_id,category_code
1201515,electronics.tablet
23300868,unknown
8500079,unknown
15900058,unknown
15400240,unknown
3800614,appliances.iron
3701340,appliances.environment.vacuum
26400525,unknown
21409234,electronics.clocks
5100689,electronics.clocks
28100828,unknown
39600008,unknown
8500002,unknown
13300830,unknown
9600025,unknown
12713401,unknown
3900487,appliances.environment.water_heater
28715693,apparel.shoes
21404428,electronics.clocks
28719158,apparel.shoes
7400060,unknown
9400005,unknown
31401051,unknown
39800001,apparel.shirt
30300003,unknown
28100911,unknown
2602137,unknown
19200049,construction.tools.saw
3800480,appliances.iron
29502166,unknown
17000033,computers.desktop
26403432,unknown
42400018,unknown
12600060,appliances.kitchen.grill
43900021,unknown
31501000,unknown
3701399,appliances.environment.vacuum
5000077,appliances.sewing_machine
49100023,unknown
3701397,appliances.environment.vacuum
45100019,unknown
29100041,appliances.personal.massager
3200107,appliances.kitchen.meat_grinder
4900000,appliances.kitchen.juicer
9101145,computers.peripherals.mouse
30901098,computers.components.cooler
28716433,apparel.shoes
13103902,unknown
12718065,unknown
28300451,accessories.wallet
3700960,appliances.environment.vacuum
34200095,unknown
12701250,unknown
1480499,computers.desktop
1600527,computers.peripherals.printer
32600241,unknown
43400002,unknown
16300053,unknown
28100811,unknown
3600835,appliances.kitchen.washer
4400518,appliances.kitchen.coffee_machine
4100166,unknown
17200226,furniture.living_room.sofa
2701754,appliances.kitchen.refrigerators
32701285,unknown
26200414,unknown
28101341,unknown
3601534,appliances.kitchen.kettle
15100048,unknown
5301407,unknown
2600264,unknown
17301497,unknown
22700581,unknown
6801158,computers.components.hdd
34800300,unknown
26203249,unknown
2502179,appliances.kitchen.oven
22700243,unknown
12100762,kids.skates
10800177,unknown
10201177,kids.dolls
17300119,unknown
5800749,electronics.audio.subwoofer
12703502,unknown
12704243,unknown
2601764,unknown
14100024,electronics.audio.acoustic
3300318,unknown
26400381,unknown
3601461,appliances.kitchen.washer
26203750,unknown
14701143,furniture.living_room.cabinet
15800016,unknown
5000059,appliances.sewing_machine
21410005,electronics.clocks
23300873,unknown
12300752,construction.tools.drill
1003441,electronics.smartphone
1004062,electronics.smartphone
26601230,unknown
5801624,electronics.audio.subwoofer
14400001,unknown
23000039,unknown
5000056,appliances.sewing_machine
28717134,apparel.shoes
17200422,furniture.living_room.sofa
1700906,computers.peripherals.monitor
3100954,appliances.kitchen.blender
3700760,appliances.environment.vacuum
5300650,unknown
17800521,computers.desktop
12500814,unknown
6000159,auto.accessories.alarm
17300827,unknown
22700552,unknown
39500003,unknown
1401497,computers.desktop
2702339,appliances.kitchen.refrigerators
4300392,unknown
26500148,unknown
12301075,construction.tools.drill
26203793,unknown
19300021,appliances.ironing_board
28715684,apparel.shoes
28716423,apparel.shoes
22000102,unknown
13104935,unknown
26402559,unknown
22600071,auto.accessories.compressor
5200007,computers.ebooks
12701293,unknown
6200795,appliances.environment.air_heater
19100065,construction.tools.saw
26402949,unknown
11600021,computers.desktop
2402299,appliances.kitchen.hood
7005417,kids.carriage
3700543,appliances.environment.vacuum
42600090,unknown
21407092,electronics.clocks
28300262,accessories.wallet
12707942,unknown
1005046,electronics.smartphone
1307065,computers.notebook
3200221,appliances.kitchen.meat_grinder
11300022,electronics.telephone
4802474,electronics.audio.headphone
44700013,unknown
6600082,computers.components.memory
12600015,appliances.kitchen.grill
5100670,electronics.clocks
28717679,apparel.shoes.keds
12714155,unknown
4201085,appliances.environment.air_conditioner
4500143,appliances.kitchen.hob
4802242,electronics.audio.headphone
5700985,auto.accessories.player
14400051,unknown
15500083,unknown
4700409,auto.accessories.videoregister
6302025,appliances.kitchen.kettle
2900630,appliances.kitchen.microwave
12719401,unknown
17300779,unknown
28719197,apparel.shoes
15400213,unknown
26300508,unknown
30000059,construction.tools.welding
5500219,unknown
26400707,unknown
4300297,unknown
21404459,electronics.clocks
12714716,unknown
6801075,computers.components.hdd
1307389,computers.notebook
23300956,unknown
26016594,unknown
1480477,computers.desktop
13200513,furniture.bedroom.bed
7005060,kids.carriage
17300771,unknown
2700287,appliances.kitchen.refrigerators
1306424,computers.notebook
4800900,electronics.audio.headphone
5200128,computers.ebooks
16900017,furniture.kitchen.table
12720173,unknown
8700375,appliances.personal.hair_cutter
27600080,country_yard.lawn_mower
5100770,unknown
18500017,electronics.tablet
20900024,unknown
24000047,unknown
1306134,computers.notebook
26500115,unknown
12703470,unknown
40200426,unknown
27300015,unknown
12701401,unknown
2900786,appliances.kitchen.microwave
12709203,unknown
2800351,appliances.kitchen.refrigerators
22700384,unknown
2700901,appliances.kitchen.refrigerators
1201128,electronics.tablet
28400919,accessories.bag
15500098,unknown
26402823,unknown
34800167,unknown
26403374,unknown
3500282,unknown
4900420,appliances.kitchen.juicer
3701372,appliances.environment.vacuum
12702902,unknown
12300618,construction.tools.drill
26201849,unknown
3600026,appliances.kitchen.washer
28717003,apparel.shoes.keds
4900288,appliances.kitchen.juicer
15100127,unknown
26300485,unknown
6700519,computers.components.videocards
40900013,construction.tools.painting
6500900,computers.components.motherboard
5801553,electronics.audio.subwoofer
8700061,appliances.personal.hair_cutter
17200700,furniture.living_room.sofa
13102426,unknown
28716534,apparel.shoes
34600114,unknown
3500148,unknown
5701116,auto.accessories.player
25200062,unknown
17500208,unknown
20100153,unknown
23000075,unknown
12717870,unknown
5701061,auto.accessories.player
8700232,appliances.personal.hair_cutter
28704269,apparel.shoes.keds
3800606,appliances.iron
9600100,unknown
28704163,apparel.shoes.keds
13101471,unknown
7004744,kids.carriage
12300115,construction.tools.drill
15700097,unknown
5300211,unknown
12500658,unknown
12705748,unknown
14300312,electronics.audio.music_tools.piano
4200543,appliances.environment.air_conditioner
8500495,unknown
5300494,unknown
45500014,computers.notebook
2601752,unknown
12300925,construction.tools.drill
3300005,unknown
4801456,electronics.audio.headphone
4600007,appliances.kitchen.dishwasher
17300476,unknown
26401468,unknown
1306832,computers.notebook
1004306,electronics.smartphone
48600019,unknown
2501589,appliances.kitchen.oven
28715752,apparel.shoes
26400587,unknown
2800618,appliances.kitchen.refrigerators
26200071,unknown
21401982,electronics.clocks
27200836,unknown
4400490,appliances.kitchen.coffee_machine
4803459,electronics.audio.headphone
28100118,unknown
13103923,unknown
38900042,unknown
3700870,appliances.environment.vacuum
16700656,furniture.kitchen.chair
31600449,unknown
28714424,apparel.shoes.keds
12720160,unknown
7900931,furniture.kitchen.chair
4801946,electronics.audio.headphone
3701142,appliances.environment.vacuum
19001590,unknown
42600175,unknown
3700802,appliances.environment.vacuum
4802233,electronics.audio.headphone
1004908,electronics.smartphone
4700549,auto.accessories.videoregister
3900218,appliances.environment.water_heater
1305008,computers.notebook
1480473,computers.desktop
2701707,appliances.kitchen.refrigerators
1306842,computers.notebook
16800134,furniture.kitchen.table
34800125,unknown
2401324,appliances.kitchen.hood
1480711,computers.desktop
18000653,unknown
7005188,kids.carriage
6200018,appliances.environment.air_heater
2702608,appliances.kitchen.refrigerators
13700202,unknown
3801206,appliances.iron
12716715,unknown
1701376,computers.peripherals.monitor
17900040,construction.tools.generator
28400503,accessories.bag
12202160,sport.bicycle
26000128,unknown
2900418,appliances.kitchen.microwave
23000112,unknown
4803831,electronics.audio.headphone
5700673,auto.accessories.player
21410835,electronics.clocks
12702934,unknown
12000028,unknown
6200890,appliances.environment.air_heater
4100340,unknown
5301663,unknown
5800191,electronics.audio.subwoofer
45300025,kids.swing
18000344,unknown
26403247,unknown
25900005,computers.components.cooler
12716924,unknown
3701389,appliances.environment.vacuum
10800164,unknown
42600017,unknown
21410133,electronics.clocks
2702582,appliances.kitchen.refrigerators
12100695,kids.skates
4802594,electronics.audio.headphone
1004563,electronics.smartphone
44500033,unknown
25400035,unknown
15200785,unknown
2600574,unknown
28717988,apparel.shoes
1307321,computers.notebook
5301378,unknown
1003751,electronics.smartphone
35700016,appliances.kitchen.kettle
3701378,appliances.environment.vacuum
15300147,unknown
1801970,electronics.video.tv
14700364,furniture.living_room.cabinet
2700537,appliances.kitchen.refrigerators
12300392,construction.tools.drill
26200999,unknown
3200414,appliances.kitchen.meat_grinder
26300618,unknown
2700426,appliances.kitchen.refrigerators
10700955,unknown
5300080,unknown
17100020,unknown
18200071,electronics.audio.acoustic
27800054,unknown
13300732,unknown
6800851,computers.components.hdd
1480207,computers.desktop
26403319,unknown
27500015,unknown
22700435,unknown
3700737,appliances.environment.vacuum
13900092,construction.components.faucet
28713474,unknown
31501095,unknown
26401616,unknown
3601509,appliances.kitchen.washer
13400111,unknown
10201695,kids.dolls
2501626,appliances.kitchen.oven
23700040,furniture.bedroom.blanket
3801235,appliances.iron
12708170,unknown
46900035,accessories.bag
38400048,unknown
2100029,electronics.video.tv
1701470,computers.peripherals.monitor
26400619,unknown
13200070,furniture.bedroom.bed
29900065,unknown
1004152,electronics.smartphone
1701359,computers.peripherals.monitor
3200401,appliances.kitchen.meat_grinder
17300859,unknown
18300904,accessories.bag
1004270,electronics.smartphone
1480541,computers.desktop
3801144,appliances.iron
4801487,electronics.audio.headphone
2800382,appliances.kitchen.refrigerators
6200557,appliances.environment.air_heater
4800730,electronics.audio.headphone
13200917,furniture.bedroom.bed
5301011,unknown
6800865,computers.components.hdd
15700218,unknown
12301125,construction.tools.drill
5800723,electronics.audio.subwoofer
9101355,computers.peripherals.mouse
5301585,unknown
28717211,unknown
15200601,unknown
6501077,computers.components.motherboard
3700677,appliances.environment.vacuum
4900289,appliances.kitchen.juicer
28713437,apparel.shoes
21406860,electronics.clocks
22000274,unknown
1701461,computers.peripherals.monitor
21403949,electronics.clocks
1005133,electronics.smartphone
28714267,apparel.shoes.keds
1305838,computers.notebook
1307433,computers.notebook
12300430,construction.tools.drill
19100037,construction.tools.saw
34800000,unknown
12707142,unknown
3701339,appliances.environment.vacuum
49900091,unknown
31501096,unknown
12201347,sport.bicycle
4400547,appliances.kitchen.coffee_machine
3701495,appliances.environment.vacuum
5100691,electronics.clocks
12300632,construction.tools.drill
22900088,furniture.bedroom.pillow
45300046,kids.swing
35102766,apparel.underwear
7003167,kids.carriage
29900063,unknown
28718136,apparel.shoes
4802234,electronics.audio.headphone
17301495,unknown
23301066,unknown
26300417,unknown
23301315,unknown
10900227,appliances.kitchen.mixer
40900048,construction.tools.painting
3701311,appliances.environment.vacuum
12711053,unknown
21400813,electronics.clocks
42700015,auto.accessories.winch
42600053,unknown
17200778,furniture.living_room.sofa
1306954,computers.notebook
26022338,unknown
12709267,unknown
1004145,electronics.smartphone
12712678,unknown
28718455,apparel.shoes.keds
49400037,unknown
28718040,apparel.shoes.keds
8800586,electronics.telephone
28100916,unknown
13200417,furniture.bedroom.bed
2300303,electronics.camera.video
3100917,appliances.kitchen.blender
23301312,unknown
3700991,appliances.environment.vacuum
23000049,unknown
4500281,appliances.kitchen.hob
26900055,sport.trainer
1801992,electronics.video.tv
2701289,appliances.kitchen.refrigerators
1480471,computers.desktop
7600085,unknown
22700504,unknown
14300370,electronics.audio.music_tools.piano
13104594,unknown
16300025,unknown
4502526,appliances.kitchen.hob
2800473,appliances.kitchen.refrigerators
26300348,unknown
15200181,unknown
6000027,auto.accessories.alarm
1003105,electronics.smartphone
21409649,electronics.clocks
26500124,unknown
15600025,unknown
3701464,appliances.environment.vacuum
5100401,electronics.clocks
1005012,electronics.smartphone
1201401,electronics.tablet
2401891,appliances.kitchen.hood
28712009,apparel.shoes.keds
1500123,computers.peripherals.printer
28100115,unknown
34900034,appliances.kitchen.grill
7300070,unknown
3900975,appliances.environment.water_heater
6700484,computers.components.videocards
7005750,kids.carriage
13400026,unknown
32801031,unknown
1801894,electronics.video.tv
2201039,unknown
28718987,apparel.shoes
4803390,electronics.audio.headphone
11400381,unknown
13400403,unknown
2501228,appliances.kitchen.oven
3900930,appliances.environment.water_heater
12700975,unknown
17200170,furniture.living_room.sofa
26403602,unknown
3100825,appliances.kitchen.blender
22700807,unknown
1003050,electronics.smartphone
28100704,unknown
26203491,unknown
28714377,apparel.shoes.keds
5000804,appliances.sewing_machine
7600346,unknown
12703620,unknown
26203478,unknown
1801796,electronics.video.tv
2501740,appliances.kitchen.oven
22400161,electronics.audio.microphone
37900169,unknown
11100322,appliances.personal.scales
9300042,unknown
7001735,kids.carriage
6902819,furniture.living_room.chair
14700326,furniture.living_room.cabinet
27700138,construction.tools.pump
7005290,kids.carriage
33700007,country_yard.furniture.hammok
15800096,unknown
15200017,unknown
49800016,accessories.bag
12400002,construction.tools.drill
26201858,unknown
34600060,unknown
17301036,unknown
1306260,computers.notebook
28101450,unknown
5100626,electronics.clocks
12719996,unknown
3701189,appliances.environment.vacuum
28717730,apparel.shoes
21410995,electronics.clocks
14701446,furniture.living_room.cabinet
3601513,appliances.kitchen.washer
27600406,unknown
44500020,unknown
3601573,appliances.kitchen.washer
1500113,computers.peripherals.printer
25001259,furniture.universal.light
27800174,unknown
7100182,furniture.bedroom.bed
15100218,unknown
12100724,kids.skates
5800274,electronics.audio.subwoofer
26300423,unknown
7001612,kids.carriage
21800058,computers.peripherals.mouse
26203658,unknown
4804109,electronics.audio.headphone
32402994,unknown
12704200,unknown
1480694,computers.desktop
5301240,unknown
8800859,electronics.telephone
32400152,unknown
3000140,appliances.kitchen.steam_cooker
4600657,appliances.kitchen.dishwasher
26400625,unknown
12703017,unknown
6200706,appliances.environment.air_heater
3500105,unknown
28101402,unknown
5100567,electronics.clocks
7300471,unknown
31501085,unknown
20100167,unknown
6700434,computers.components.videocards
1480372,computers.desktop
28719134,apparel.shoes
11700322,electronics.audio.acoustic
28717070,apparel.shoes.keds
6301351,appliances.kitchen.kettle
17300132,unknown
5000406,appliances.sewing_machine
5701063,auto.accessories.player
46100011,unknown
2600400,unknown
22700191,unknown
28713920,apparel.shoes.keds
31501032,unknown
3100633,appliances.kitchen.blender
1004995,electronics.smartphone
5801420,electronics.audio.subwoofer
6200749,appliances.environment.air_heater
8500438,unknown
3701377,appliances.environment.vacuum
17700722,unknown
26000533,unknown
20100171,unknown
2600279,unknown
12800086,unknown
4802878,electronics.audio.headphone
3701282,appliances.environment.vacuum
3801178,appliances.iron
2300296,electronics.camera.video
2300227,electronics.camera.video
3800545,appliances.iron
19300029,appliances.ironing_board
28714357,apparel.shoes.keds
5500105,unknown
1480434,computers.desktop
21409486,electronics.clocks
5701020,auto.accessories.player
2701658,appliances.kitchen.refrigerators
44500005,unknown
50600022,auto.accessories.compressor
31600420,unknown
5000432,appliances.sewing_machine
42000041,unknown
28717160,apparel.shoes
8800920,electronics.telephone
5100582,electronics.clocks
4803005,electronics.audio.headphone
1004213,electronics.smartphone
44500029,unknown
17100027,unknown
9600004,unknown
6301501,appliances.kitchen.kettle
18300917,accessories.bag
26016675,unknown
16600006,unknown
4803791,electronics.audio.headphone
4700724,auto.accessories.videoregister
3800816,appliances.iron
16000768,unknown
3200013,appliances.kitchen.meat_grinder
3601443,appliances.kitchen.washer
15800010,unknown
3601543,appliances.kitchen.washer
4700469,auto.accessories.videoregister
44500047,unknown
3700854,appliances.environment.vacuum
23301079,unknown
7101762,furniture.bedroom.bed
9300045,unknown
19100183,construction.tools.saw
12704085,unknown
19600286,unknown
6301417,appliances.kitchen.kettle
12712699,unknown
12713298,unknown
4803840,electronics.audio.headphone
26403196,unknown
12201172,sport.bicycle
48000009,unknown
36200007,unknown
26202418,unknown
17301655,unknown
19100173,construction.tools.saw
6400162,computers.components.cpu
12720175,unknown
3200461,appliances.kitchen.meat_grinder
26402619,unknown
1004963,electronics.smartphone
6902898,furniture.living_room.chair
41600020,unknown
2800430,appliances.kitchen.refrigerators
8500439,unknown
6201125,appliances.environment.air_heater
22700578,unknown
15100262,unknown
10900306,appliances.kitchen.mixer
12000272,unknown
3701328,appliances.environment.vacuum
23301158,unknown
7005528,kids.carriage
1004853,electronics.smartphone
28100636,unknown
6200600,appliances.environment.air_heater
20900070,unknown
46100012,unknown
8500383,unknown
1480428,computers.desktop
5000401,appliances.sewing_machine
25600045,unknown
5100462,unknown
28716166,apparel.shoes.keds
3800497,appliances.iron
12712488,unknown
3700167,appliances.environment.vacuum
16000002,unknown
8500289,unknown
51000014,appliances.environment.vacuum
1005123,electronics.smartphone
10900233,appliances.kitchen.mixer
6900444,furniture.living_room.chair
28704524,apparel.shoes.moccasins
8500122,unknown
11100178,appliances.personal.scales
7800021,unknown
13200011,furniture.bedroom.bed
9300039,unknown
29501795,unknown
12100795,kids.skates
12500046,unknown
4300314,unknown
12719962,unknown
10900327,appliances.kitchen.mixer
15300232,unknown
29502013,unknown
26403284,unknown
12715378,unknown
7900927,furniture.kitchen.chair
25700148,unknown
3800762,appliances.iron
5800520,electronics.audio.subwoofer
1480703,computers.desktop
1004663,electronics.smartphone
2701776,appliances.kitchen.refrigerators
2700276,appliances.kitchen.refrigerators
6201126,appliances.environment.air_heater
34700020,unknown
16600216,unknown
32400395,unknown
6400313,computers.components.cpu
12711558,unknown
26400495,unknown
19200195,construction.tools.saw
21400805,electronics.clocks
2400194,appliances.kitchen.hood
13200344,furniture.bedroom.bed
5701206,auto.accessories.player
14701381,furniture.living_room.cabinet
2602094,unknown
1003309,electronics.smartphone
5301296,unknown
31000200,unknown
4801033,electronics.audio.headphone
15700047,unknown
28716313,apparel.shoes
11300005,electronics.telephone
2800118,appliances.kitchen.refrigerators
16400246,unknown
13400037,unknown
5701079,auto.accessories.player
30000058,construction.tools.welding
17200493,furniture.living_room.sofa
30000173,construction.tools.welding
7005999,kids.carriage
2601426,unknown
32400496,unknown
3200124,appliances.kitchen.meat_grinder
3700566,appliances.environment.vacuum
15100288,unknown
29501817,unknown
5100602,electronics.clocks
6200746,appliances.environment.air_heater
5100762,electronics.clocks
3701163,appliances.environment.vacuum
2602003,unknown
6300762,appliances.kitchen.kettle
15700173,unknown
13300219,unknown
28900004,unknown
7700102,unknown
6600833,computers.components.memory
4500859,appliances.kitchen.hob
1801542,electronics.video.tv
4800974,electronics.audio.headphone
29900058,unknown
8800723,electronics.telephone
22300010,unknown
8500245,unknown
21409236,electronics.clocks
28718648,unknown
26400467,unknown
3500216,unknown
20900598,unknown
19500061,unknown
11000145,appliances.kitchen.toster
1701303,computers.peripherals.monitor
22700364,unknown
12202062,sport.bicycle
15100001,unknown
5100649,electronics.clocks
32401030,unknown
2800596,appliances.kitchen.refrigerators
9002157,kids.toys
5600343,unknown
14100014,electronics.audio.acoustic
28715801,apparel.shoes
6200639,appliances.environment.air_heater
1004424,electronics.smartphone
12700607,unknown
9200409,computers.peripherals.keyboard
17301222,unknown
2800597,appliances.kitchen.refrigerators
28101245,unknown
2501276,appliances.kitchen.oven
5700608,auto.accessories.player
3100903,appliances.kitchen.blender
1307050,computers.notebook
25500560,unknown
12711342,unknown
12400292,construction.tools.drill
1004880,electronics.smartphone
28718356,unknown
43300029,apparel.tshirt
3600599,appliances.kitchen.washer
6500958,computers.components.motherboard
4802161,electronics.audio.headphone
30000092,construction.tools.welding
12400249,construction.tools.drill
28716445,apparel.shoes
26203219,unknown
9300043,unknown
6200695,appliances.environment.air_heater
4803000,electronics.audio.headphone
7006405,kids.carriage
13400124,unknown
1701268,computers.peripherals.monitor
6200655,appliances.environment.air_heater
26203256,unknown
8500378,unknown
3900591,appliances.environment.water_heater
8500262,unknown
4300148,unknown
4400280,appliances.kitchen.coffee_machine
12712686,unknown
3900702,appliances.environment.water_heater
6300351,appliances.kitchen.kettle
3701479,appliances.environment.vacuum
28719301,apparel.shoes.keds
12718902,unknown
4700509,auto.accessories.videoregister
12702269,unknown
26023718,unknown
17100015,unknown
5100389,electronics.clocks
28719202,apparel.shoes
10502759,unknown
7006107,kids.carriage
10900314,appliances.kitchen.mixer
18200008,electronics.audio.acoustic
17302130,unknown
26600191,unknown
21401620,electronics.clocks
15901529,unknown
12719135,unknown
3701239,appliances.environment.vacuum
4201168,appliances.environment.air_conditioner
3701035,appliances.environment.vacuum
32402996,unknown
28718327,apparel.shoes
50600014,auto.accessories.compressor
23300418,unknown
28400915,accessories.bag
14700277,furniture.living_room.cabinet
21401315,electronics.clocks
1003142,electronics.smartphone
2600362,unknown
2800012,appliances.kitchen.refrigerators
3100722,appliances.kitchen.blender
8500421,unknown
4801583,electronics.audio.headphone
5300496,unknown
3601447,appliances.kitchen.washer
2601569,unknown
22700796,unknown
13902079,construction.components.faucet
4802265,electronics.audio.headphone
35600120,unknown
8500267,unknown
15901941,unknown
12300236,construction.tools.drill
3300486,unknown
13101506,unknown
14701097,furniture.living_room.cabinet
15800046,unknown
5300247,unknown
13103901,unknown
45500015,computers.notebook
4000217,construction.tools.generator
21404705,electronics.clocks
12500008,unknown
28714167,apparel.shoes.moccasins
9600148,unknown
12301196,construction.tools.drill
28100641,unknown
6902760,furniture.living_room.chair
28714392,apparel.shoes.keds
12708943,unknown
16500000,unknown
37900122,unknown
1307139,computers.notebook
26203198,unknown
28101136,unknown
26203338,unknown
15700007,unknown
5801344,electronics.audio.subwoofer
21404513,electronics.clocks
2700198,appliances.kitchen.refrigerators
23300397,unknown
30600111,appliances.environment.vacuum
23900039,unknown
26403538,unknown
12400037,construction.tools.drill
2200919,unknown
1401564,computers.desktop
4300280,unknown
28719161,apparel.shoes
1306288,computers.notebook
12400028,construction.tools.drill
29502152,unknown
5700844,auto.accessories.player
6200804,appliances.environment.air_heater
12400423,construction.tools.drill
1003901,electronics.smartphone
12703645,unknown
43900052,unknown
15500119,unknown
1305998,computers.notebook
12704148,unknown
1306031,computers.notebook
2800231,appliances.kitchen.refrigerators
12500022,unknown
1004523,electronics.smartphone
42000016,unknown
10900224,appliances.kitchen.mixer
34700011,unknown
1307402,computers.notebook
34500091,unknown
21400929,electronics.clocks
17400272,unknown
22400107,electronics.audio.microphone
26400244,unknown
18600024,unknown
13700113,unknown
13100734,unknown
1002881,electronics.smartphone
17302524,unknown
1307116,computers.notebook
13300005,unknown
15300303,unknown
4400286,appliances.kitchen.coffee_machine
12300466,construction.tools.drill
28715318,apparel.shoes
1003896,electronics.smartphone
17300643,unknown
17301059,unknown
26500450,unknown
27500003,unknown
1700193,computers.peripherals.monitor
10501180,unknown
26200610,unknown
12300557,construction.tools.drill
12707040,unknown
27900019,unknown
1801956,electronics.video.tv
49800004,accessories.bag
2501907,appliances.kitchen.oven
12712403,unknown
28000123,unknown
18700013,unknown
9000207,computers.components.power_supply
1600445,computers.peripherals.printer
26402929,unknown
28712016,apparel.shoes
4400281,appliances.kitchen.coffee_machine
34200115,unknown
6500878,computers.components.motherboard
2602083,unknown
12714364,unknown
42000009,unknown
5000347,appliances.sewing_machine
5300844,unknown
12705634,unknown
28719235,apparel.shoes
5500244,unknown
1600158,computers.peripherals.printer
17302177,unknown
14700050,furniture.living_room.cabinet
3701438,appliances.environment.vacuum
27000009,sport.trainer
12600010,appliances.kitchen.grill
7600323,unknown
4700410,auto.accessories.videoregister
40300057,unknown
4600524,appliances.kitchen.dishwasher
4801839,electronics.audio.headphone
21400091,electronics.clocks
31501084,unknown
17300205,unknown
2601784,unknown
49100020,unknown
1003949,electronics.smartphone
1801693,electronics.video.tv
8800259,electronics.telephone
26402532,unknown
14500002,appliances.kitchen.coffee_grinder
1801084,electronics.video.tv
2600801,unknown
2602066,unknown
28716678,apparel.shoes
28719208,apparel.shoes
21410082,electronics.clocks
29501858,unknown
13700131,unknown
12701251,unknown
17301511,unknown
20100173,unknown
26400649,unknown
10800183,unknown
40900010,construction.tools.painting
28719242,apparel.shoes
9200112,computers.peripherals.keyboard
2401896,appliances.kitchen.hood
26006859,unknown
19200183,construction.tools.saw
2400285,appliances.kitchen.hood
4400577,appliances.kitchen.coffee_machine
5100523,electronics.clocks
1005077,electronics.smartphone
6301496,appliances.kitchen.kettle
18200024,electronics.audio.acoustic
5800646,electronics.audio.subwoofer
48100002,sport.bicycle
3601316,appliances.kitchen.washer
12300862,construction.tools.drill
2701780,appliances.kitchen.refrigerators
9200607,computers.peripherals.keyboard
48300016,unknown
2501292,appliances.kitchen.oven
28717371,apparel.shoes.keds
26402230,unknown
5000249,appliances.sewing_machine
17301421,unknown
13200942,furniture.bedroom.bed
5300510,unknown
15900118,unknown
5700352,auto.accessories.player
28719096,apparel.shoes
6301823,appliances.kitchen.kettle
4804144,electronics.audio.headphone
1801815,electronics.video.tv
28718578,unknown
2702565,appliances.kitchen.refrigerators
12719241,unknown
31501018,unknown
6500793,computers.components.motherboard
8800721,electronics.telephone
42900005,construction.tools.light
28300068,accessories.wallet
11200364,appliances.personal.scales
13200024,furniture.bedroom.bed
32701284,unknown
31600483,unknown
3600775,appliances.kitchen.washer
4501525,appliances.kitchen.hob
28719220,apparel.shoes
29502228,unknown
16300057,unknown
17800262,computers.desktop
8500309,unknown
30900009,computers.components.cooler
16800042,furniture.kitchen.table
1307278,computers.notebook
23000165,unknown
12301113,construction.tools.drill
44500054,unknown
26010323,unknown
3100872,appliances.kitchen.blender
12705536,unknown
14700136,furniture.living_room.cabinet
2401438,appliances.kitchen.hood
15700069,unknown
26203433,unknown
6301732,appliances.kitchen.kettle
21404117,electronics.clocks
8500362,unknown
2600446,unknown
3900879,appliances.environment.water_heater
6600480,computers.components.memory
2702522,appliances.kitchen.refrigerators
5301478,unknown
14700551,furniture.living_room.cabinet
5000477,appliances.sewing_machine
12719629,unknown
12718565,unknown
28715775,apparel.shoes
20100042,unknown
21408034,electronics.clocks
1005030,electronics.smartphone
13100554,unknown
26300581,unknown
26400791,unknown
3601526,appliances.kitchen.washer
26500349,unknown
26402565,unknown
28100714,unknown
6800318,computers.components.hdd
14700854,furniture.living_room.cabinet
6902261,furniture.living_room.chair
9200216,computers.peripherals.keyboard
45600258,apparel.shoes
18001428,unknown
28717682,apparel.shoes.keds
23300496,unknown
12712068,unknown
7004729,kids.carriage
5800645,electronics.audio.subwoofer
28714139,apparel.shoes.keds
30000004,construction.tools.welding
3701017,appliances.environment.vacuum
20100050,unknown
32402971,unknown
2402324,appliances.kitchen.hood
5000743,appliances.sewing_machine
1304643,computers.notebook
13700115,unknown
4803967,electronics.audio.headphone
12711554,unknown
48700007,unknown
14700988,furniture.living_room.cabinet
6400285,computers.components.cpu
28401066,accessories.bag
28101552,unknown
30000069,construction.tools.welding
15800014,unknown
7900406,furniture.kitchen.chair
3200136,appliances.kitchen.meat_grinder
26202851,unknown
5801356,electronics.audio.subwoofer
2701968,appliances.kitchen.refrigerators
5701026,auto.accessories.player
1480597,computers.desktop
4300400,unknown
32403429,unknown
14100276,electronics.audio.acoustic
1306272,computers.notebook
25200057,unknown
42000038,unknown
6701118,computers.components.videocards
32200016,kids.swing
16000217,unknown
1003750,electronics.smartphone
1701215,computers.peripherals.monitor
28712377,apparel.shoes
24600976,unknown
15700006,unknown
26400654,unknown
23900176,unknown
28716555,apparel.shoes
5500109,unknown
6301982,appliances.kitchen.kettle
16800286,furniture.kitchen.table
18400093,unknown
17800695,computers.desktop
10800189,unknown
12701947,unknown
3800159,appliances.iron
1004034,electronics.smartphone
2700312,appliances.kitchen.refrigerators
14700174,furniture.living_room.cabinet
12717791,unknown
1307239,computers.notebook
22700775,unknown
1701326,computers.peripherals.monitor
1201202,electronics.tablet
12704536,unknown
8500187,unknown
12711057,unknown
4802948,electronics.audio.headphone
4800639,electronics.audio.headphone
26401614,unknown
7900244,furniture.kitchen.chair
12718788,unknown
22700253,unknown
26402666,unknown
6302026,appliances.kitchen.kettle
30000098,construction.tools.welding
17800692,computers.desktop
12000018,unknown
34800289,unknown
2501142,appliances.kitchen.oven
28400988,accessories.bag
5801203,electronics.audio.subwoofer
18400218,unknown
34800282,unknown
12300089,construction.tools.drill
1801913,electronics.video.tv
29900079,unknown
6400294,computers.components.cpu
30600094,appliances.environment.vacuum
2701333,appliances.kitchen.refrigerators
28300307,accessories.wallet
28704347,apparel.shoes.keds
5100836,electronics.clocks
1480704,computers.desktop
1306601,computers.notebook
