product_id,brand,category,price,price_category,popularity_score,conversion_rate,view,cart,purchase
9300002,sony,unknown,257.15,premium,6,0.0,6,0,0
28100809,unknown,unknown,221.88,premium,6,0.0,6,0,0
42600177,unknown,unknown,0.0,unknown,6,0.0,6,0,0
19100251,alteco,construction.tools.saw,134.62,premium,6,0.0,6,0,0
18001396,a-case,unknown,4.09,budget,6,0.0,6,0,0
45100002,domcraft,unknown,13.13,budget,6,0.0,6,0,0
2600503,unknown,unknown,118.38,premium,6,0.0,6,0,0
17200545,unknown,furniture.living_room.sofa,692.4,luxury,6,0.0,6,0,0
2600248,hansa,unknown,334.09,luxury,6,0.0,3,1,0
17200302,unknown,furniture.living_room.sofa,568.84,luxury,6,0.0,6,0,0
26203913,unknown,unknown,129.22,premium,6,0.0,6,0,0
25510243,gerat,unknown,8.1,budget,6,0.0,6,0,0
28713583,greyder,apparel.shoes,102.96,mid-range,6,0.0,6,0,0
4200507,midea,appliances.environment.air_conditioner,254.58,premium,6,0.0,6,0,0
1004831,oneplus,electronics.smartphone,836.57,luxury,6,0.0,6,0,0
9600061,syma,unknown,99.1,mid-range,6,0.0,6,0,0
30500008,masteryard,country_yard.cultivator,525.11,luxury,6,0.0,6,0,0
18600002,sv,unknown,367.83,luxury,6,0.0,6,0,0
1004854,nokia,electronics.smartphone,89.84,mid-range,6,0.0,6,0,0
26403194,lucente,unknown,342.61,luxury,6,0.0,6,0,0
19100148,unknown,construction.tools.saw,308.86,luxury,6,0.0,6,0,0
4100146,nintendo,unknown,71.82,mid-range,6,0.0,6,0,0
36700020,karya,unknown,16.73,budget,6,0.0,6,0,0
27800036,appollo,unknown,187.91,premium,6,0.0,6,0,0
1802019,lg,electronics.video.tv,1173.75,luxury,6,0.0,6,0,0
19700027,nutrilon,unknown,11.67,budget,6,0.0,6,0,0
5301297,remington,unknown,25.45,budget,6,0.0,6,0,0
16800158,unknown,furniture.kitchen.table,111.97,premium,6,0.0,6,0,0
5701248,autoline,auto.accessories.player,244.54,premium,6,0.0,6,0,0
4100196,sony,unknown,367.58,luxury,6,0.0,6,0,0
13200748,unknown,furniture.bedroom.bed,373.24,luxury,6,0.0,6,0,0
6901657,bambola,furniture.living_room.chair,95.3,mid-range,6,0.0,6,0,0
13103620,unknown,unknown,278.0,luxury,6,0.0,6,0,0
13300618,askona,unknown,200.49,premium,6,0.0,6,0,0
17302510,dior,unknown,193.06,premium,6,0.0,6,0,0
15901344,wellberg,unknown,16.74,budget,6,0.0,6,0,0
16800046,unknown,furniture.kitchen.table,169.86,premium,6,0.0,6,0,0
17300468,unknown,unknown,87.51,mid-range,6,0.0,6,0,0
12704781,nokian,unknown,77.74,mid-range,6,0.0,6,0,0
26900058,konlega,sport.trainer,179.93,premium,6,0.0,6,0,0
16400251,unknown,unknown,82.1,mid-range,6,0.0,6,0,0
12707404,unknown,unknown,316.87,luxury,6,0.0,6,0,0
5100791,garmin,electronics.clocks,236.81,premium,6,0.0,6,0,0
11400258,remax,unknown,33.44,budget,6,0.0,6,0,0
9800432,unknown,unknown,35.65,budget,6,0.0,6,0,0
10800178,redmond,unknown,45.81,budget,6,0.0,6,0,0
26601371,sokolov,unknown,10.04,budget,6,0.0,6,0,0
11100002,polaris,appliances.personal.scales,15.39,budget,6,0.0,6,0,0
26402655,unknown,unknown,370.52,luxury,6,0.0,6,0,0
8500321,unknown,unknown,160.78,premium,6,0.0,6,0,0
22300004,apple,unknown,270.25,luxury,6,0.0,6,0,0
1306730,lenovo,computers.notebook,365.26,luxury,6,0.0,6,0,0
25400025,unknown,unknown,46.82,budget,6,0.0,6,0,0
4400223,delonghi,appliances.kitchen.coffee_machine,1930.29,luxury,6,0.0,6,0,0
4000127,elenberg,construction.tools.generator,59.18,mid-range,6,0.0,6,0,0
21407652,casio,electronics.clocks,1030.66,luxury,6,0.0,6,0,0
3200049,moulinex,appliances.kitchen.meat_grinder,138.74,premium,6,0.0,6,0,0
1600595,canon,computers.peripherals.printer,321.73,luxury,6,0.0,6,0,0
1306416,acer,computers.notebook,669.23,luxury,6,0.0,6,0,0
22100104,unknown,unknown,100.39,mid-range,6,0.0,6,0,0
5200132,pocketbook,computers.ebooks,161.91,premium,6,0.0,6,0,0
18400048,unknown,unknown,200.78,premium,6,0.0,6,0,0
32701238,dam,unknown,18.51,budget,6,0.0,6,0,0
12300059,bosch,construction.tools.drill,66.89,mid-range,6,0.0,6,0,0
26400316,lucente,unknown,147.24,premium,6,0.0,6,0,0
21401224,casio,electronics.clocks,49.16,mid-range,6,0.0,6,0,0
14700204,unknown,furniture.living_room.cabinet,282.89,luxury,6,0.0,6,0,0
20100041,unknown,unknown,60.49,mid-range,6,0.0,6,0,0
15800060,bosch,unknown,65.64,mid-range,6,0.0,6,0,0
26403618,unknown,unknown,264.72,luxury,6,0.0,6,0,0
17301332,unknown,unknown,37.95,budget,6,0.0,6,0,0
2600724,unknown,unknown,128.45,premium,6,0.0,6,0,0
6500960,asrock,computers.components.motherboard,97.56,mid-range,6,0.0,6,0,0
15200134,racer,unknown,56.33,mid-range,6,0.0,6,0,0
3800968,redmond,appliances.iron,41.16,budget,6,0.0,6,0,0
22500227,deluxe,unknown,11.81,budget,6,0.0,6,0,0
4803427,jbl,electronics.audio.headphone,76.96,mid-range,6,0.0,6,0,0
3801070,panasonic,appliances.iron,26.49,budget,6,0.0,6,0,0
26500002,vega,unknown,19.31,budget,6,0.0,6,0,0
6100257,fujida,auto.accessories.radar,38.35,budget,6,0.0,6,0,0
16600166,unknown,unknown,380.96,luxury,6,0.0,6,0,0
12719636,kapsen,unknown,73.36,mid-range,6,0.0,6,0,0
28717162,respect,apparel.shoes,118.15,premium,6,0.0,6,0,0
21401452,casio,electronics.clocks,157.02,premium,6,0.0,6,0,0
2601574,unknown,unknown,257.32,premium,6,0.0,6,0,0
15900033,tefal,unknown,28.29,budget,6,0.0,6,0,0
6200518,ballu,appliances.environment.air_heater,40.93,budget,6,0.0,6,0,0
15600022,unknown,unknown,424.7,luxury,6,0.0,6,0,0
1004755,fly,electronics.smartphone,48.88,mid-range,6,0.0,6,0,0
4700511,inspector,auto.accessories.videoregister,221.85,premium,6,0.0,6,0,0
15100027,unknown,unknown,898.32,luxury,6,0.0,6,0,0
44900067,alesis,unknown,333.92,luxury,6,0.0,6,0,0
26203777,unknown,unknown,143.38,premium,6,0.0,6,0,0
23301231,unknown,unknown,28.31,budget,6,0.0,6,0,0
6200064,ballu,appliances.environment.air_heater,46.33,budget,6,0.0,6,0,0
23700128,alvitek,furniture.bedroom.blanket,61.78,mid-range,6,0.0,6,0,0
40900042,unknown,construction.tools.painting,39.64,budget,6,0.0,6,0,0
3800382,vitek,appliances.iron,28.03,budget,6,0.0,6,0,0
7005398,alis,kids.carriage,128.68,premium,6,0.0,6,0,0
4400468,scarlett,appliances.kitchen.coffee_machine,97.79,mid-range,6,0.0,6,0,0
12000147,caramelia,unknown,55.32,mid-range,6,0.0,6,0,0
4801027,xiaomi,electronics.audio.headphone,21.34,budget,6,0.0,6,0,0
12716278,deestone,unknown,315.32,luxury,6,0.0,6,0,0
12706545,forward,unknown,38.61,budget,6,0.0,6,0,0
37900065,merelani,unknown,81.86,mid-range,6,0.0,6,0,0
45100003,rozenbal,unknown,12.36,budget,6,0.0,6,0,0
12100710,micmax,kids.skates,41.19,budget,6,0.0,6,0,0
42600095,unknown,unknown,9.8,budget,6,0.0,6,0,0
26403117,sokolov,unknown,40.16,budget,6,0.0,6,0,0
28716610,baden,apparel.shoes,113.0,premium,6,0.0,6,0,0
22900034,ikea,furniture.bedroom.pillow,9.76,budget,6,0.0,6,0,0
28100828,unknown,unknown,44.27,budget,6,0.0,6,0,0
17200246,unknown,furniture.living_room.sofa,410.31,luxury,6,0.0,6,0,0
42600171,unknown,unknown,82.37,mid-range,6,0.0,6,0,0
12713342,maxxis,unknown,122.53,premium,6,0.0,6,0,0
22700775,tundra,unknown,16.91,budget,6,0.0,6,0,0
1801272,artel,electronics.video.tv,307.09,luxury,6,0.0,6,0,0
12000018,caramelia,unknown,19.28,budget,6,0.0,6,0,0
12500013,bosch,unknown,87.26,mid-range,6,0.0,6,0,0
15200784,genesis,unknown,39.9,budget,6,0.0,6,0,0
42300040,brw,furniture.living_room.cabinet,198.46,premium,6,0.0,6,0,0
2501196,midea,appliances.kitchen.oven,250.95,premium,6,0.0,6,0,0
6801185,crucial,computers.components.hdd,62.81,mid-range,6,0.0,6,0,0
34800124,unknown,unknown,87.26,mid-range,6,0.0,6,0,0
26400282,lucente,unknown,266.93,luxury,6,0.0,6,0,0
12300075,total,construction.tools.drill,33.44,budget,6,0.0,6,0,0
2602068,bosch,unknown,629.93,luxury,6,0.0,6,0,0
11400443,powerplant,unknown,128.96,premium,6,0.0,6,0,0
3300286,redmond,unknown,185.3,premium,6,0.0,6,0,0
34500002,unknown,unknown,12.59,budget,6,0.0,6,0,0
13300069,unknown,unknown,164.71,premium,6,0.0,6,0,0
12600091,kitfort,appliances.kitchen.grill,90.07,mid-range,6,0.0,6,0,0
26601283,unknown,unknown,431.38,luxury,6,0.0,6,0,0
1480478,apple,computers.desktop,1415.71,luxury,6,0.0,6,0,0
13200037,unknown,furniture.bedroom.bed,231.64,premium,6,0.0,6,0,0
7101223,joie,furniture.bedroom.bed,134.62,premium,6,0.0,6,0,0
18200072,samsung,electronics.audio.acoustic,205.67,premium,6,0.0,6,0,0
26601447,unknown,unknown,84.17,mid-range,6,0.0,6,0,0
7202379,bauer,unknown,28.29,budget,6,0.0,6,0,0
9500040,logitech,computers.peripherals.camera,123.3,premium,6,0.0,6,0,0
6400263,amd,computers.components.cpu,140.03,premium,6,0.0,6,0,0
15900120,tefal,unknown,11.3,budget,6,0.0,6,0,0
1004208,inoi,electronics.smartphone,64.33,mid-range,6,0.0,6,0,0
28703927,nike,apparel.shoes.keds,77.3,mid-range,6,0.0,6,0,0
3700301,vitek,appliances.environment.vacuum,118.33,premium,6,0.0,6,0,0
12200053,xiaomi,sport.bicycle,643.49,luxury,6,0.0,6,0,0
28719182,rieker,apparel.shoes,97.3,mid-range,6,0.0,6,0,0
37000006,x-game,unknown,167.81,premium,6,0.0,6,0,0
26203759,unknown,unknown,67.44,mid-range,6,0.0,6,0,0
39700096,unknown,apparel.costume,136.43,premium,6,0.0,6,0,0
28717871,cover,apparel.shoes,121.5,premium,6,0.0,6,0,0
44500006,omabelle,unknown,1673.14,luxury,6,0.0,6,0,0
26300249,merelani,unknown,151.1,premium,6,0.0,6,0,0
4900137,scarlett,appliances.kitchen.juicer,89.79,mid-range,6,0.0,6,0,0
11600234,microlab,computers.desktop,164.71,premium,6,0.0,6,0,0
22100089,unknown,unknown,30.89,budget,6,0.0,6,0,0
3500132,kenwood,unknown,360.34,luxury,6,0.0,6,0,0
26100001,sulu,unknown,25.74,budget,6,0.0,6,0,0
28715767,nexpero,apparel.shoes,97.56,mid-range,6,0.0,6,0,0
31000855,deeper,unknown,411.85,luxury,6,0.0,6,0,0
18300606,xiaomi,accessories.bag,12.61,budget,6,0.0,3,1,0
26000357,unknown,unknown,12.84,budget,6,0.0,6,0,0
1306276,lenovo,computers.notebook,604.65,luxury,6,0.0,6,0,0
5800367,kicx,electronics.audio.subwoofer,61.26,mid-range,6,0.0,6,0,0
26402369,sokolov,unknown,73.78,mid-range,6,0.0,6,0,0
26403419,unknown,unknown,117.38,premium,6,0.0,6,0,0
2602050,hansa,unknown,463.0,luxury,6,0.0,6,0,0
12714361,powertrac,unknown,43.68,budget,6,0.0,6,0,0
23000031,unknown,unknown,6.95,budget,6,0.0,6,0,0
27900038,unknown,unknown,36.04,budget,6,0.0,6,0,0
16400163,verloni,unknown,70.56,mid-range,6,0.0,6,0,0
5801621,mystery,electronics.audio.subwoofer,22.65,budget,6,0.0,6,0,0
30000215,magnetta,construction.tools.welding,349.57,luxury,6,0.0,6,0,0
7101830,incanto,furniture.bedroom.bed,205.9,premium,6,0.0,6,0,0
12711233,dunlop,unknown,53.67,mid-range,6,0.0,6,0,0
12201556,axis,sport.bicycle,185.33,premium,6,0.0,6,0,0
28101162,unknown,unknown,361.4,luxury,6,0.0,6,0,0
45600302,shagovita,apparel.shoes,59.19,mid-range,6,0.0,6,0,0
5000470,brother,appliances.sewing_machine,96.63,mid-range,6,0.0,6,0,0
4500282,gefest,appliances.kitchen.hob,113.9,premium,6,0.0,6,0,0
30000204,unknown,construction.tools.welding,258.15,luxury,6,0.0,6,0,0
3500240,moulinex,unknown,607.45,luxury,6,0.0,6,0,0
3700782,polaris,appliances.environment.vacuum,56.11,mid-range,6,0.0,6,0,0
3700171,arnica,appliances.environment.vacuum,192.92,premium,6,0.0,6,0,0
26203248,lucente,unknown,243.76,premium,6,0.0,6,0,0
5100857,apple,electronics.clocks,604.65,luxury,6,0.0,6,0,0
33900006,mercury,unknown,893.46,luxury,6,0.0,6,0,0
1306132,xiaomi,computers.notebook,771.96,luxury,6,0.0,6,0,0
28719092,unknown,apparel.shoes,223.69,premium,6,0.0,6,0,0
26200589,unknown,unknown,216.22,premium,6,0.0,6,0,0
32801093,unknown,unknown,733.58,luxury,6,0.0,6,0,0
4200985,samsung,appliances.environment.air_conditioner,347.47,luxury,6,0.0,6,0,0
4400392,smeg,appliances.kitchen.coffee_machine,2403.41,luxury,6,0.0,6,0,0
28800066,unknown,unknown,3.91,budget,6,0.0,6,0,0
2501909,dauscher,appliances.kitchen.oven,59.18,mid-range,6,0.0,6,0,0
6800199,scarlett,appliances.kitchen.kettle,41.16,budget,6,0.0,6,0,0
13700012,triton,unknown,702.34,luxury,6,0.0,6,0,0
25509730,gerat,unknown,118.28,premium,6,0.0,6,0,0
1200864,apple,electronics.tablet,566.04,luxury,6,0.0,6,0,0
5301012,philips,unknown,61.75,mid-range,6,0.0,6,0,0
26403271,unknown,unknown,202.58,premium,6,0.0,6,0,0
8800888,fly,electronics.telephone,22.32,budget,6,0.0,6,0,0
12703412,goodyear,unknown,66.93,mid-range,6,0.0,6,0,0
9800191,aerocool,unknown,32.48,budget,6,0.0,6,0,0
3801233,philips,appliances.iron,334.6,luxury,6,0.0,6,0,0
29900076,peda,unknown,1081.11,luxury,6,0.0,6,0,0
3800447,vitek,appliances.iron,22.11,budget,6,0.0,6,0,0
1480424,smart,computers.desktop,739.53,luxury,6,0.0,6,0,0
5300930,rowenta,unknown,90.02,mid-range,6,0.0,6,0,0
2701704,bosch,appliances.kitchen.refrigerators,495.77,luxury,6,0.0,6,0,0
3400147,smile,unknown,87.72,mid-range,6,0.0,6,0,0
1801141,yasin,electronics.video.tv,244.28,premium,6,0.0,6,0,0
1480433,smart,computers.desktop,422.02,luxury,6,0.0,6,0,0
3100899,bosch,appliances.kitchen.blender,110.66,premium,6,0.0,6,0,0
12711948,kormoran,unknown,80.44,mid-range,6,0.0,6,0,0
11300002,panasonic,electronics.telephone,118.83,premium,6,0.0,6,0,0
11100226,scarlett,appliances.personal.scales,9.52,budget,6,0.0,6,0,0
21404612,unknown,electronics.clocks,172.98,premium,6,0.0,6,0,0
16700287,unknown,furniture.kitchen.chair,308.86,luxury,6,0.0,6,0,0
12301504,dewalt,construction.tools.drill,127.4,premium,6,0.0,6,0,0
5801550,alphard,electronics.audio.subwoofer,43.76,budget,6,0.0,6,0,0
5301587,polaris,unknown,22.11,budget,6,0.0,6,0,0
1480514,pulser,computers.desktop,416.97,luxury,6,0.0,6,0,0
3700880,karcher,appliances.environment.vacuum,94.2,mid-range,6,0.0,6,0,0
34200287,xiaomi,unknown,25.48,budget,6,0.0,6,0,0
16100762,rondell,unknown,56.6,mid-range,6,0.0,6,0,0
6200965,elenberg,appliances.environment.air_heater,36.01,budget,6,0.0,6,0,0
12201111,scool,sport.bicycle,123.56,premium,6,0.0,6,0,0
5701190,nakamichi,auto.accessories.player,61.78,mid-range,6,0.0,6,0,0
13201010,unknown,furniture.bedroom.bed,415.17,luxury,6,0.0,6,0,0
26500131,lucente,unknown,195.11,premium,6,0.0,6,0,0
27700695,unknown,construction.tools.pump,142.55,premium,6,0.0,6,0,0
38900050,brw,unknown,107.08,mid-range,6,0.0,6,0,0
13300010,vegas,unknown,264.61,luxury,6,0.0,6,0,0
21404417,unknown,electronics.clocks,24.45,budget,6,0.0,6,0,0
15901487,granhel,unknown,36.04,budget,6,0.0,6,0,0
3700913,vitek,appliances.environment.vacuum,115.81,premium,6,0.0,6,0,0
2601988,artel,unknown,172.23,premium,6,0.0,6,0,0
2200982,canon,unknown,1925.89,luxury,6,0.0,6,0,0
1003922,huawei,electronics.smartphone,170.77,premium,6,0.0,6,0,0
2500962,electrolux,appliances.kitchen.oven,462.75,luxury,6,0.0,6,0,0
15901520,granhel,unknown,39.64,budget,6,0.0,6,0,0
6000260,starline,auto.accessories.alarm,257.41,luxury,6,0.0,6,0,0
14700251,unknown,furniture.living_room.cabinet,216.45,premium,6,0.0,6,0,0
26203752,unknown,unknown,121.5,premium,6,0.0,6,0,0
28714345,nike,apparel.shoes.keds,80.31,mid-range,6,0.0,6,0,0
26400631,unknown,unknown,384.82,luxury,6,0.0,6,0,0
1004198,nokia,electronics.smartphone,101.65,mid-range,6,0.0,6,0,0
26403571,sokolov,unknown,630.14,luxury,6,0.0,6,0,0
10800196,polaris,unknown,29.6,budget,6,0.0,6,0,0
39500017,qiangchi,unknown,57.92,mid-range,6,0.0,6,0,0
5701170,winca,auto.accessories.player,373.24,luxury,6,0.0,6,0,0
10200950,simba,kids.dolls,45.79,budget,6,0.0,6,0,0
21500036,anon,sport.ski,109.18,mid-range,6,0.0,6,0,0
1005179,unknown,electronics.smartphone,0.0,unknown,6,0.0,6,0,0
12709941,yokohama,unknown,87.52,mid-range,6,0.0,6,0,0
28717874,cover,apparel.shoes,121.5,premium,6,0.0,6,0,0
26100003,sulu,unknown,77.22,mid-range,6,0.0,6,0,0
15200181,bars,unknown,65.89,mid-range,6,0.0,6,0,0
3100959,scarlett,appliances.kitchen.blender,51.22,mid-range,6,0.0,6,0,0
13400124,unknown,unknown,124.04,premium,6,0.0,6,0,0
17301681,unknown,unknown,30.13,budget,6,0.0,6,0,0
1801562,sony,electronics.video.tv,707.59,luxury,6,0.0,6,0,0
16400189,gipfel,unknown,323.91,luxury,6,0.0,6,0,0
2600158,unknown,unknown,192.41,premium,6,0.0,6,0,0
3500151,moulinex,unknown,77.2,mid-range,6,0.0,6,0,0
7005993,lorelli,kids.carriage,186.87,premium,6,0.0,6,0,0
4300429,ibaby,unknown,166.26,premium,6,0.0,6,0,0
35103663,milavitsa,apparel.underwear,30.16,budget,6,0.0,6,0,0
22200019,unknown,unknown,51.84,mid-range,6,0.0,6,0,0
2702508,unknown,appliances.kitchen.refrigerators,919.97,luxury,6,0.0,6,0,0
30600109,dwt,appliances.environment.vacuum,28.57,budget,6,0.0,6,0,0
3700850,lg,appliances.environment.vacuum,89.06,mid-range,6,0.0,6,0,0
30000092,fubag,construction.tools.welding,480.06,luxury,6,0.0,6,0,0
34700025,unknown,unknown,192.28,premium,6,0.0,6,0,0
12706079,nokian,unknown,65.9,mid-range,6,0.0,6,0,0
5701197,nakamichi,auto.accessories.player,78.51,mid-range,6,0.0,6,0,0
12701277,triangle,unknown,64.35,mid-range,6,0.0,6,0,0
12711232,dunlop,unknown,52.0,mid-range,6,0.0,6,0,0
6000287,centurion,auto.accessories.alarm,100.39,mid-range,6,0.0,6,0,0
5100815,aimoto,electronics.clocks,56.63,mid-range,6,0.0,6,0,0
28704393,adidas,apparel.shoes.keds,102.71,mid-range,6,0.0,6,0,0
3100278,braun,appliances.kitchen.blender,128.68,premium,6,0.0,6,0,0
6600833,kingston,computers.components.memory,40.67,budget,6,0.0,6,0,0
7004911,coballe,kids.carriage,71.22,mid-range,6,0.0,6,0,0
2401741,midea,appliances.kitchen.hood,79.77,mid-range,6,0.0,6,0,0
5000804,bernina,appliances.sewing_machine,1747.79,luxury,6,0.0,6,0,0
9300045,panasonic,unknown,148.91,premium,6,0.0,6,0,0
3100356,saturn,appliances.kitchen.blender,10.09,budget,6,0.0,6,0,0
12300748,unknown,construction.tools.drill,128.7,premium,6,0.0,6,0,0
30500001,huter,country_yard.cultivator,308.89,luxury,6,0.0,6,0,0
49800016,ritmix,accessories.bag,6.73,budget,6,0.0,6,0,0
21400527,casio,electronics.clocks,57.14,mid-range,6,0.0,6,0,0
28100249,unknown,unknown,50.45,mid-range,6,0.0,6,0,0
7600085,tp-link,unknown,28.57,budget,6,0.0,6,0,0
13200318,domini,furniture.bedroom.bed,209.79,premium,6,0.0,6,0,0
15600025,unknown,unknown,356.25,luxury,6,0.0,6,0,0
34700019,unknown,unknown,51.61,mid-range,6,0.0,6,0,0
35600120,pyrex,unknown,13.62,budget,6,0.0,6,0,0
28000069,efremov,unknown,55.09,mid-range,6,0.0,6,0,0
2601569,gefest,unknown,284.69,luxury,6,0.0,6,0,0
1003509,xiaomi,electronics.smartphone,175.56,premium,6,0.0,6,0,0
5600396,scarlett,unknown,9.01,budget,6,0.0,6,0,0
12300401,unknown,construction.tools.drill,34.4,budget,6,0.0,6,0,0
22200014,unknown,unknown,113.59,premium,6,0.0,6,0,0
16001034,dauscher,unknown,20.34,budget,6,0.0,6,0,0
16000004,rondell,unknown,43.73,budget,6,0.0,6,0,0
3801181,tefal,appliances.iron,46.08,budget,6,0.0,6,0,0
14300093,yamaha,electronics.audio.music_tools.piano,375.56,luxury,6,0.0,6,0,0
5000493,janome,appliances.sewing_machine,102.68,mid-range,6,0.0,6,0,0
2800503,unknown,appliances.kitchen.refrigerators,341.63,luxury,6,0.0,6,0,0
2602109,artel,unknown,149.06,premium,6,0.0,6,0,0
26403425,unknown,unknown,76.71,mid-range,6,0.0,6,0,0
34200029,xiaomi,unknown,21.85,budget,6,0.0,6,0,0
5800359,kenwood,electronics.audio.subwoofer,135.14,premium,6,0.0,6,0,0
6701094,msi,computers.components.videocards,282.89,luxury,6,0.0,6,0,0
5701060,pioneer,auto.accessories.player,56.63,mid-range,6,0.0,6,0,0
14100460,stagg,electronics.audio.acoustic,78.51,mid-range,6,0.0,6,0,0
28713721,nike,apparel.shoes.keds,55.39,mid-range,6,0.0,6,0,0
28717654,unknown,apparel.shoes,99.1,mid-range,6,0.0,6,0,0
12100838,vokul,kids.skates,82.11,mid-range,6,0.0,6,0,0
7900816,lorelli,furniture.kitchen.chair,75.7,mid-range,6,0.0,6,0,0
12702523,dunlop,unknown,135.01,premium,6,0.0,6,0,0
30900616,id-cooling,computers.components.cooler,20.27,budget,6,0.0,6,0,0
48100001,fenix,sport.bicycle,159.57,premium,6,0.0,6,0,0
28712380,baden,apparel.shoes,120.72,premium,6,0.0,6,0,0
3800810,philips,appliances.iron,66.9,mid-range,6,0.0,6,0,0
13101506,skad,unknown,236.81,premium,6,0.0,6,0,0
21401270,casio,electronics.clocks,66.67,mid-range,6,0.0,6,0,0
2800004,indesit,appliances.kitchen.refrigerators,192.75,premium,6,0.0,6,0,0
30500003,huter,country_yard.cultivator,351.33,luxury,6,0.0,6,0,0
50600014,denzel,auto.accessories.compressor,531.03,luxury,6,0.0,6,0,0
10900302,scarlett,appliances.kitchen.mixer,17.99,budget,6,0.0,6,0,0
15100187,unknown,unknown,771.96,luxury,6,0.0,6,0,0
12710853,michelin,unknown,114.55,premium,6,0.0,6,0,0
12714072,triangle,unknown,43.76,budget,6,0.0,6,0,0
22700532,makita,unknown,23.1,budget,6,0.0,6,0,0
14400052,canyon,unknown,31.89,budget,6,0.0,6,0,0
2200927,nikon,unknown,617.49,luxury,6,0.0,6,0,0
6701121,powercolor,computers.components.videocards,295.76,luxury,6,0.0,6,0,0
16001031,pintinox,unknown,43.76,budget,6,0.0,6,0,0
32100000,steelflex,unknown,991.53,luxury,6,0.0,6,0,0
28716313,unknown,apparel.shoes,57.66,mid-range,6,0.0,6,0,0
21401292,casio,electronics.clocks,134.37,premium,6,0.0,6,0,0
28717076,puma,apparel.shoes.keds,100.13,mid-range,6,0.0,6,0,0
18000960,samsung,unknown,15.42,budget,6,0.0,6,0,0
12706558,tunga,unknown,34.49,budget,6,0.0,6,0,0
27600022,bosch,country_yard.lawn_mower,124.49,premium,6,0.0,6,0,0
5600231,philips,unknown,64.33,mid-range,6,0.0,6,0,0
17300852,unknown,unknown,89.06,mid-range,6,0.0,6,0,0
9000188,jaguar,unknown,180.16,premium,6,0.0,6,0,0
28717897,unknown,apparel.shoes,132.56,premium,6,0.0,6,0,0
8800983,bq,electronics.telephone,17.68,budget,6,0.0,6,0,0
45300034,lorelli,kids.swing,73.36,mid-range,6,0.0,6,0,0
5801546,kicx,electronics.audio.subwoofer,27.8,budget,6,0.0,6,0,0
6600940,zeppelin,computers.components.memory,20.34,budget,6,0.0,6,0,0
4100201,nintendo,unknown,98.05,mid-range,6,0.0,6,0,0
9800253,aerocool,unknown,87.49,mid-range,6,0.0,6,0,0
7101172,incanto,furniture.bedroom.bed,144.12,premium,6,0.0,6,0,0
10301161,welly,unknown,20.57,budget,6,0.0,6,0,0
44500047,omabelle,unknown,2522.59,luxury,6,0.0,6,0,0
3601035,indesit,appliances.kitchen.washer,190.22,premium,6,0.0,6,0,0
4200879,midea,appliances.environment.air_conditioner,244.51,premium,6,0.0,6,0,0
45500022,trust,computers.notebook,17.99,budget,6,0.0,6,0,0
26500294,teosa,unknown,25.74,budget,6,0.0,6,0,0
3600943,indesit,appliances.kitchen.washer,236.81,premium,6,0.0,6,0,0
2400194,bosch,appliances.kitchen.hood,118.8,premium,6,0.0,6,0,0
7900423,selby,furniture.kitchen.chair,36.01,budget,6,0.0,6,0,0
29900001,peda,unknown,1052.79,luxury,6,0.0,6,0,0
2401186,hansa,appliances.kitchen.hood,128.68,premium,6,0.0,6,0,0
8500004,rinnai,unknown,913.79,luxury,6,0.0,6,0,0
12704200,maxxis,unknown,128.7,premium,6,0.0,6,0,0
12712618,triangle,unknown,45.56,budget,6,0.0,6,0,0
5301640,rowenta,unknown,77.2,mid-range,6,0.0,6,0,0
26403212,unknown,unknown,184.82,premium,6,0.0,6,0,0
1306765,msi,computers.notebook,978.12,luxury,6,0.0,6,0,0
28717554,unknown,apparel.shoes,99.1,mid-range,6,0.0,6,0,0
4804177,xiaomi,electronics.audio.headphone,6.67,budget,6,0.0,6,0,0
37900152,vega,unknown,65.33,mid-range,6,0.0,6,0,0
22900207,unknown,furniture.bedroom.pillow,15.44,budget,6,0.0,6,0,0
12703155,cordiant,unknown,84.69,mid-range,6,0.0,6,0,0
13201131,polini,furniture.bedroom.bed,136.4,premium,6,0.0,6,0,0
28900004,fujifilm,unknown,102.94,mid-range,6,0.0,6,0,0
4300298,almacom,unknown,59.39,mid-range,6,0.0,6,0,0
22700741,wera,unknown,395.56,luxury,6,0.0,6,0,0
12202480,scott,sport.bicycle,2391.31,luxury,6,0.0,6,0,0
5100574,apple,electronics.clocks,468.45,luxury,6,0.0,6,0,0
25200107,xiaomi,unknown,48.88,mid-range,6,0.0,6,0,0
12300105,bosch,construction.tools.drill,140.35,premium,6,0.0,6,0,0
4801968,xiaomi,electronics.audio.headphone,17.76,budget,6,0.0,6,0,0
3701358,karcher,appliances.environment.vacuum,383.27,luxury,6,0.0,6,0,0
1003096,meizu,electronics.smartphone,308.5,luxury,6,0.0,6,0,0
6000208,pandora,auto.accessories.alarm,334.63,luxury,6,0.0,6,0,0
1307271,lenovo,computers.notebook,321.5,luxury,6,0.0,6,0,0
5701206,imx,auto.accessories.player,244.54,premium,6,0.0,6,0,0
7600373,tp-link,unknown,59.33,mid-range,6,0.0,6,0,0
4000195,scarlett,construction.tools.generator,32.39,budget,6,0.0,6,0,0
7005999,bertoni,kids.carriage,169.63,premium,6,0.0,6,0,0
1004098,bq,electronics.smartphone,72.05,mid-range,6,0.0,6,0,0
